meeting_id,host_id,department_id,meeting_date,start_time,scheduled_duration_min,actual_duration_min,meeting_type,total_invited,total_joined,recording_enabled,chat_messages_count,reactions_count,screen_shares_count
ZM-56468876,HOST-0015,DEPT-003,2024-05-30,2024-05-30 11:00:00,45,39,External,6,5,False,13,4,2
ZM-71637911,HOST-0090,DEPT-005,2024-07-03,2024-07-03 11:15:00,60,53,External,8,6,False,7,6,3
ZM-27738545,HOST-0115,DEPT-003,2023-04-13,2023-04-13 10:30:00,30,30,Internal,8,7,False,10,6,0
ZM-41681545,HOST-0045,DEPT-001,2023-07-21,2023-07-21 09:45:00,120,115,Webinar,317,222,True,367,0,2
ZM-82138140,HOST-0145,DEPT-011,2023-03-30,2023-03-30 11:45:00,60,70,External,11,8,False,20,6,1
ZM-74712102,HOST-0048,DEPT-001,2023-12-29,2023-12-29 09:30:00,30,28,Internal,25,18,False,0,30,1
ZM-68210444,HOST-0062,DEPT-005,2024-10-31,2024-10-31 08:15:00,60,48,External,5,4,False,1,3,3
ZM-20804971,HOST-0068,DEPT-011,2024-01-08,2024-01-08 18:45:00,60,62,Internal,7,5,True,4,2,3
ZM-67416478,HOST-0128,DEPT-002,2024-04-01,2024-04-01 17:45:00,15,14,Internal,27,16,True,26,16,0
ZM-63918617,HOST-0098,DEPT-008,2023-01-26,2023-01-26 14:45:00,45,42,Internal,9,6,False,8,6,1
ZM-16246261,HOST-0043,DEPT-012,2024-12-04,2024-12-04 11:30:00,45,36,Internal,28,14,True,7,13,1
ZM-49843453,HOST-0029,DEPT-002,2023-04-10,2023-04-10 12:15:00,120,120,Webinar,370,183,True,7,52,2
ZM-81385612,HOST-0108,DEPT-004,2024-03-01,2024-03-01 13:30:00,120,86,Training,34,30,False,0,11,0
ZM-39051509,HOST-0097,DEPT-009,2023-08-25,2023-08-25 07:30:00,30,25,External,10,8,False,19,8,1
ZM-20570710,HOST-0089,DEPT-010,2023-05-29,2023-05-29 08:45:00,60,57,Training,31,25,True,12,8,3
ZM-29482232,HOST-0149,DEPT-002,2023-05-12,2023-05-12 10:30:00,90,93,Internal,18,15,False,22,12,2
ZM-63751321,HOST-0014,DEPT-008,2024-04-03,2024-04-03 16:30:00,90,72,Internal,29,18,False,0,1,0
ZM-52375735,HOST-0042,DEPT-003,2023-05-08,2023-05-08 13:45:00,15,14,Internal,28,19,False,34,6,2
ZM-98974218,HOST-0027,DEPT-001,2024-10-09,2024-10-09 14:15:00,45,41,Internal,29,23,False,44,21,3
ZM-33891892,HOST-0107,DEPT-002,2023-11-09,2023-11-09 14:15:00,90,88,Internal,18,16,True,9,22,3
ZM-89185430,HOST-0149,DEPT-010,2024-06-27,2024-06-27 11:00:00,30,29,Internal,18,12,False,40,16,0
ZM-25424203,HOST-0100,DEPT-004,2023-07-19,2023-07-19 08:15:00,90,110,Webinar,89,28,False,36,6,3
ZM-16094691,HOST-0080,DEPT-012,2023-02-27,2023-02-27 13:30:00,30,27,External,7,6,False,3,4,2
ZM-41463321,HOST-0141,DEPT-002,2023-10-13,2023-10-13 16:15:00,30,37,Internal,7,6,False,3,5,2
ZM-19360323,HOST-0048,DEPT-006,2023-03-10,2023-03-10 12:45:00,60,58,External,8,4,True,11,0,4
ZM-35215433,HOST-0104,DEPT-001,2024-07-09,2024-07-09 11:30:00,60,69,Internal,14,10,True,26,5,0
ZM-22591773,HOST-0081,DEPT-007,2023-02-23,2023-02-23 15:45:00,90,91,Internal,19,19,False,13,3,2
ZM-98798695,HOST-0079,DEPT-006,2024-08-16,2024-08-16 09:30:00,180,178,Training,12,9,True,6,3,1
ZM-74888253,HOST-0049,DEPT-006,2023-04-06,2023-04-06 12:15:00,45,43,External,11,9,True,0,7,0
ZM-74266373,HOST-0058,DEPT-012,2023-01-12,2023-01-12 11:15:00,30,31,Internal,23,18,False,27,14,1
ZM-80492567,HOST-0059,DEPT-001,2023-08-29,2023-08-29 09:00:00,60,53,Internal,23,23,False,27,3,3
ZM-46339605,HOST-0040,DEPT-011,2023-02-01,2023-02-01 12:15:00,90,110,Training,33,32,False,33,3,2
ZM-22195202,HOST-0031,DEPT-011,2024-03-12,2024-03-12 12:00:00,60,67,External,11,9,False,12,2,1
ZM-93220526,HOST-0017,DEPT-004,2023-11-24,2023-11-24 10:30:00,45,51,Internal,29,21,False,28,9,1
ZM-34036169,HOST-0099,DEPT-002,2023-03-14,2023-03-14 13:30:00,30,28,External,4,3,True,4,0,3
ZM-74462748,HOST-0098,DEPT-012,2024-08-20,2024-08-20 18:15:00,60,71,Internal,27,22,False,37,13,3
ZM-22464150,HOST-0017,DEPT-011,2023-01-17,2023-01-17 12:15:00,120,128,Webinar,193,67,True,0,0,1
ZM-78771458,HOST-0049,DEPT-005,2023-07-26,2023-07-26 17:15:00,45,51,Internal,10,7,False,15,11,4
ZM-68543087,HOST-0066,DEPT-012,2024-03-21,2024-03-21 11:15:00,45,47,Internal,15,10,False,29,2,1
ZM-37407585,HOST-0088,DEPT-001,2023-12-22,2023-12-22 17:30:00,30,29,External,11,8,True,28,0,2
ZM-86412598,HOST-0110,DEPT-010,2024-03-08,2024-03-08 08:45:00,120,113,Training,35,32,True,22,28,3
ZM-15051362,HOST-0088,DEPT-005,2024-06-04,2024-06-04 12:30:00,60,68,Internal,12,9,False,1,2,3
ZM-67673288,HOST-0116,DEPT-010,2024-08-16,2024-08-16 09:45:00,45,38,Internal,25,20,False,35,0,4
ZM-16910905,HOST-0022,DEPT-005,2023-03-24,2023-03-24 11:30:00,30,24,External,9,8,False,13,7,1
ZM-10006914,HOST-0087,DEPT-002,2024-03-08,2024-03-08 11:30:00,15,14,Internal,21,13,False,26,1,2
ZM-59383717,HOST-0112,DEPT-010,2023-01-20,2023-01-20 13:00:00,45,55,Internal,23,16,False,28,16,0
ZM-75024805,HOST-0088,DEPT-005,2024-12-30,2024-12-30 15:00:00,45,55,Internal,18,11,False,18,1,3
ZM-50354266,HOST-0009,DEPT-003,2024-11-29,2024-11-29 15:30:00,30,34,Internal,30,21,False,3,11,0
ZM-50380007,HOST-0132,DEPT-002,2023-09-13,2023-09-13 14:00:00,60,53,External,12,8,False,5,7,2
ZM-12917311,HOST-0021,DEPT-003,2024-08-14,2024-08-14 17:30:00,60,61,Internal,5,5,False,5,4,4
ZM-77607494,HOST-0095,DEPT-003,2024-12-26,2024-12-26 14:00:00,180,148,Training,23,20,True,8,18,3
ZM-44054988,HOST-0078,DEPT-011,2023-09-22,2023-09-22 17:45:00,60,62,Internal,26,19,False,9,14,2
ZM-36330332,HOST-0057,DEPT-006,2024-03-07,2024-03-07 07:45:00,15,11,Internal,10,8,False,16,0,1
ZM-67446213,HOST-0045,DEPT-011,2024-02-02,2024-02-02 14:45:00,30,39,Internal,20,15,False,19,0,0
ZM-91262595,HOST-0126,DEPT-008,2024-05-22,2024-05-22 12:30:00,45,37,Internal,29,18,False,6,10,0
ZM-71699325,HOST-0065,DEPT-001,2024-05-02,2024-05-02 14:45:00,180,153,Training,45,37,False,36,22,1
ZM-66539275,HOST-0120,DEPT-006,2024-09-03,2024-09-03 08:30:00,60,56,Internal,27,22,False,11,13,2
ZM-14337677,HOST-0012,DEPT-010,2024-02-23,2024-02-23 13:30:00,120,114,Training,42,39,True,79,17,0
ZM-54765932,HOST-0109,DEPT-006,2023-07-04,2023-07-04 14:45:00,30,32,Internal,4,3,False,0,0,2
ZM-44927264,HOST-0120,DEPT-001,2024-08-07,2024-08-07 08:00:00,60,59,Training,25,22,True,1,12,0
ZM-20558159,HOST-0129,DEPT-010,2024-02-13,2024-02-13 09:30:00,45,48,External,10,8,False,13,15,2
ZM-51870422,HOST-0079,DEPT-008,2023-04-06,2023-04-06 13:45:00,90,79,Internal,24,23,False,24,11,0
ZM-61459064,HOST-0141,DEPT-003,2023-01-17,2023-01-17 13:30:00,60,57,External,11,9,False,9,5,2
ZM-41228500,HOST-0060,DEPT-001,2023-07-10,2023-07-10 15:30:00,45,43,External,2,1,False,3,0,0
ZM-30879722,HOST-0018,DEPT-005,2023-03-10,2023-03-10 13:00:00,30,34,Internal,12,8,False,2,5,2
ZM-44001436,HOST-0117,DEPT-012,2023-12-14,2023-12-14 12:45:00,30,36,External,6,6,True,0,7,2
ZM-23839405,HOST-0005,DEPT-012,2023-06-20,2023-06-20 10:30:00,90,93,Training,15,11,True,0,4,1
ZM-76692866,HOST-0123,DEPT-005,2023-04-03,2023-04-03 12:00:00,30,22,Internal,19,14,True,14,4,3
ZM-66157785,HOST-0082,DEPT-009,2023-08-04,2023-08-04 12:15:00,120,149,Webinar,405,190,False,276,154,0
ZM-17769306,HOST-0148,DEPT-009,2023-12-05,2023-12-05 17:00:00,45,57,Internal,15,8,False,12,7,4
ZM-23032659,HOST-0057,DEPT-005,2024-08-08,2024-08-08 07:00:00,15,12,Internal,9,6,True,9,4,2
ZM-91429935,HOST-0045,DEPT-005,2024-12-06,2024-12-06 17:45:00,120,138,Training,25,25,True,20,24,0
ZM-18497890,HOST-0132,DEPT-006,2023-07-17,2023-07-17 14:00:00,45,47,Internal,9,7,False,8,8,1
ZM-18425088,HOST-0083,DEPT-004,2023-03-02,2023-03-02 12:00:00,45,40,Internal,17,12,False,15,4,0
ZM-64662464,HOST-0093,DEPT-010,2023-11-17,2023-11-17 13:15:00,45,34,Internal,26,21,False,26,3,2
ZM-34664126,HOST-0026,DEPT-003,2024-09-20,2024-09-20 11:30:00,90,86,Internal,7,6,False,9,7,3
ZM-23821579,HOST-0006,DEPT-007,2024-12-12,2024-12-12 17:00:00,180,206,Training,11,9,True,22,8,3
ZM-27772406,HOST-0041,DEPT-011,2024-02-19,2024-02-19 09:45:00,90,72,Internal,29,20,False,21,6,0
ZM-95635822,HOST-0103,DEPT-003,2024-01-26,2024-01-26 09:00:00,60,52,External,10,8,True,11,8,0
ZM-10521062,HOST-0003,DEPT-006,2023-05-23,2023-05-23 13:45:00,60,51,External,4,3,True,1,0,3
ZM-14094384,HOST-0012,DEPT-011,2024-07-26,2024-07-26 11:15:00,45,37,External,10,7,True,6,5,1
ZM-15998983,HOST-0085,DEPT-011,2023-01-24,2023-01-24 17:45:00,90,86,Training,11,9,False,8,3,2
ZM-34418079,HOST-0068,DEPT-001,2024-01-03,2024-01-03 15:30:00,45,49,Internal,4,3,False,4,2,4
ZM-88440014,HOST-0130,DEPT-006,2024-12-05,2024-12-05 12:00:00,45,38,Internal,6,5,True,4,5,1
ZM-79098417,HOST-0144,DEPT-008,2024-06-06,2024-06-06 14:15:00,60,59,Internal,5,3,False,5,4,4
ZM-28529036,HOST-0006,DEPT-002,2023-07-18,2023-07-18 08:30:00,180,193,Training,40,35,True,14,19,0
ZM-87499715,HOST-0004,DEPT-004,2023-08-01,2023-08-01 12:30:00,45,53,Internal,26,23,True,24,20,1
ZM-26379293,HOST-0067,DEPT-008,2024-03-27,2024-03-27 17:15:00,60,53,Webinar,351,181,True,180,60,0
ZM-85752409,HOST-0085,DEPT-012,2024-11-04,2024-11-04 13:45:00,60,44,Internal,29,22,False,2,0,0
ZM-98695038,HOST-0039,DEPT-010,2024-01-12,2024-01-12 10:15:00,90,102,Training,44,42,True,6,32,2
ZM-38141240,HOST-0011,DEPT-007,2024-06-10,2024-06-10 14:45:00,120,94,Training,36,33,True,12,2,0
ZM-84043097,HOST-0057,DEPT-008,2023-11-30,2023-11-30 12:15:00,180,163,Training,15,13,False,29,14,3
ZM-54258702,HOST-0041,DEPT-009,2024-05-15,2024-05-15 11:00:00,45,38,External,12,9,False,20,8,3
ZM-31003771,HOST-0110,DEPT-008,2023-05-04,2023-05-04 16:45:00,15,15,Internal,16,12,True,20,3,1
ZM-58075507,HOST-0112,DEPT-005,2024-09-18,2024-09-18 11:00:00,180,146,Training,13,12,True,7,5,2
ZM-24798481,HOST-0102,DEPT-004,2023-03-29,2023-03-29 13:45:00,120,87,Webinar,383,193,True,64,63,2
ZM-82672212,HOST-0056,DEPT-005,2024-09-06,2024-09-06 08:30:00,60,51,Webinar,273,154,True,92,41,3
ZM-14507845,HOST-0071,DEPT-001,2023-07-21,2023-07-21 16:00:00,90,100,Webinar,86,52,True,15,33,4
ZM-80730536,HOST-0103,DEPT-007,2023-04-17,2023-04-17 07:30:00,120,113,Training,25,23,True,0,0,5
ZM-45879550,HOST-0104,DEPT-011,2024-05-22,2024-05-22 08:30:00,30,32,External,5,3,True,6,3,0
ZM-90436791,HOST-0040,DEPT-012,2024-02-23,2024-02-23 10:30:00,60,59,Internal,26,12,False,39,12,5
ZM-97108374,HOST-0056,DEPT-009,2024-11-20,2024-11-20 15:30:00,60,45,Internal,30,22,False,31,21,1
ZM-39198277,HOST-0095,DEPT-007,2023-10-23,2023-10-23 07:45:00,60,72,Internal,29,22,False,8,26,4
ZM-91490276,HOST-0130,DEPT-002,2024-01-19,2024-01-19 10:15:00,45,39,Internal,21,15,False,8,14,3
ZM-55506952,HOST-0053,DEPT-011,2023-10-10,2023-10-10 11:30:00,90,74,Internal,24,17,False,8,7,0
ZM-88161548,HOST-0010,DEPT-008,2023-11-30,2023-11-30 18:30:00,45,47,Internal,23,18,False,10,13,1
ZM-82080753,HOST-0121,DEPT-011,2023-12-11,2023-12-11 10:00:00,60,62,Internal,29,20,False,0,3,2
ZM-42345261,HOST-0077,DEPT-002,2024-01-04,2024-01-04 15:45:00,90,87,Internal,6,6,False,7,10,4
ZM-72054715,HOST-0117,DEPT-004,2023-09-27,2023-09-27 12:45:00,60,51,Webinar,118,43,True,78,67,0
ZM-23940174,HOST-0058,DEPT-006,2024-10-11,2024-10-11 11:00:00,60,62,Internal,15,8,False,7,3,3
ZM-30353937,HOST-0061,DEPT-003,2024-01-17,2024-01-17 16:30:00,45,33,Internal,18,12,True,13,2,0
ZM-64866081,HOST-0104,DEPT-001,2024-06-27,2024-06-27 09:15:00,45,46,Internal,16,13,False,21,7,0
ZM-69597985,HOST-0001,DEPT-005,2023-09-15,2023-09-15 15:00:00,60,71,Internal,11,4,False,5,0,0
ZM-42958088,HOST-0075,DEPT-002,2024-12-31,2024-12-31 16:30:00,45,39,External,2,1,False,1,1,2
ZM-14976741,HOST-0032,DEPT-008,2024-02-02,2024-02-02 18:00:00,15,17,Internal,24,18,False,33,0,1
ZM-86877042,HOST-0070,DEPT-010,2024-07-10,2024-07-10 17:15:00,60,61,Internal,19,13,True,29,0,3
ZM-59011649,HOST-0149,DEPT-004,2024-08-22,2024-08-22 13:15:00,45,35,External,8,7,False,4,5,4
ZM-89771817,HOST-0105,DEPT-001,2024-04-10,2024-04-10 09:15:00,30,24,Internal,11,9,True,0,6,3
ZM-36018096,HOST-0002,DEPT-002,2024-09-10,2024-09-10 15:30:00,60,67,Internal,22,15,False,18,16,1
ZM-86205634,HOST-0106,DEPT-008,2023-03-06,2023-03-06 11:00:00,120,109,Webinar,150,72,True,0,37,1
ZM-71240454,HOST-0059,DEPT-006,2024-01-09,2024-01-09 08:15:00,120,127,Webinar,485,213,False,0,296,1
ZM-89362602,HOST-0068,DEPT-012,2023-05-25,2023-05-25 17:45:00,120,108,Webinar,269,162,False,97,108,0
ZM-32313294,HOST-0020,DEPT-005,2023-06-20,2023-06-20 10:00:00,45,53,External,11,7,False,0,5,0
ZM-93040008,HOST-0079,DEPT-007,2023-11-23,2023-11-23 11:30:00,180,149,Training,34,33,True,11,28,4
ZM-48441326,HOST-0020,DEPT-002,2024-12-05,2024-12-05 14:00:00,90,78,Internal,9,5,True,3,5,2
ZM-17776399,HOST-0053,DEPT-009,2023-04-13,2023-04-13 17:15:00,120,120,Webinar,277,180,True,0,0,1
ZM-47508261,HOST-0128,DEPT-002,2023-05-18,2023-05-18 17:15:00,30,32,Internal,9,7,True,9,7,3
ZM-32680643,HOST-0139,DEPT-004,2023-01-12,2023-01-12 09:45:00,90,92,Training,35,33,True,18,0,2
ZM-66611409,HOST-0124,DEPT-007,2024-07-10,2024-07-10 16:30:00,30,31,Internal,3,2,False,0,2,2
ZM-22590849,HOST-0128,DEPT-003,2024-07-12,2024-07-12 17:45:00,90,85,Internal,20,17,True,22,0,2
ZM-40358467,HOST-0042,DEPT-007,2024-11-01,2024-11-01 15:45:00,90,93,Webinar,202,93,False,155,81,0
ZM-40962820,HOST-0006,DEPT-007,2023-09-14,2023-09-14 08:45:00,120,129,Webinar,380,247,True,182,0,3
ZM-90018334,HOST-0116,DEPT-011,2024-07-19,2024-07-19 17:00:00,15,15,Internal,9,6,True,2,6,1
ZM-47214819,HOST-0045,DEPT-002,2023-03-10,2023-03-10 14:15:00,90,83,Training,31,29,True,22,24,2
ZM-13366707,HOST-0141,DEPT-012,2024-01-11,2024-01-11 16:15:00,45,41,Internal,9,7,True,9,1,2
ZM-93424048,HOST-0022,DEPT-001,2024-04-04,2024-04-04 13:00:00,30,35,Internal,18,12,False,33,4,3
ZM-56326746,HOST-0032,DEPT-001,2023-11-08,2023-11-08 11:15:00,60,73,Training,22,17,False,29,14,0
ZM-86002314,HOST-0149,DEPT-001,2023-12-14,2023-12-14 09:45:00,180,177,Training,41,38,True,53,24,2
ZM-70653158,HOST-0015,DEPT-010,2024-12-16,2024-12-16 14:30:00,60,64,Internal,20,15,True,24,0,0
ZM-70158806,HOST-0099,DEPT-009,2024-07-24,2024-07-24 14:45:00,60,51,Internal,17,14,True,6,15,2
ZM-53566725,HOST-0117,DEPT-011,2023-03-23,2023-03-23 08:15:00,60,61,External,5,3,False,5,4,0
ZM-54738928,HOST-0128,DEPT-005,2023-12-15,2023-12-15 09:30:00,60,68,Training,44,37,False,71,34,2
ZM-68893279,HOST-0056,DEPT-002,2023-12-19,2023-12-19 12:15:00,60,68,Internal,18,14,False,30,11,4
ZM-87808888,HOST-0077,DEPT-008,2023-05-01,2023-05-01 09:00:00,15,11,Internal,18,16,False,12,0,4
ZM-57122944,HOST-0108,DEPT-006,2024-08-01,2024-08-01 16:15:00,60,65,Internal,12,10,True,5,6,2
ZM-11398081,HOST-0130,DEPT-005,2024-01-25,2024-01-25 15:00:00,120,120,Training,37,29,False,50,0,0
ZM-64723737,HOST-0018,DEPT-004,2024-07-15,2024-07-15 14:45:00,60,75,Internal,17,13,False,5,10,4
ZM-64528354,HOST-0037,DEPT-007,2024-04-24,2024-04-24 09:45:00,90,95,Internal,5,4,False,4,6,1
ZM-26535987,HOST-0034,DEPT-009,2023-06-26,2023-06-26 16:15:00,30,29,External,6,5,True,7,5,1
ZM-29206225,HOST-0056,DEPT-010,2023-08-24,2023-08-24 12:45:00,45,34,External,2,2,False,0,3,0
ZM-60713614,HOST-0145,DEPT-005,2024-11-27,2024-11-27 10:15:00,30,27,External,7,6,True,0,6,2
ZM-28326110,HOST-0130,DEPT-006,2023-02-03,2023-02-03 13:30:00,60,64,Internal,19,16,False,6,7,3
ZM-42938229,HOST-0028,DEPT-002,2024-10-08,2024-10-08 11:15:00,60,60,Training,43,40,False,47,3,3
ZM-27718376,HOST-0094,DEPT-006,2024-05-06,2024-05-06 14:45:00,120,117,Webinar,328,133,False,199,157,2
ZM-32653778,HOST-0032,DEPT-004,2024-05-07,2024-05-07 14:45:00,60,63,Training,36,30,True,82,0,2
ZM-73347457,HOST-0145,DEPT-009,2023-06-13,2023-06-13 15:15:00,120,94,Webinar,473,267,True,95,171,0
ZM-64853689,HOST-0045,DEPT-010,2024-04-30,2024-04-30 09:45:00,120,106,Webinar,54,27,True,31,37,0
ZM-12601963,HOST-0083,DEPT-002,2023-07-03,2023-07-03 15:30:00,60,57,External,7,5,False,4,7,2
ZM-98058046,HOST-0001,DEPT-002,2024-05-15,2024-05-15 09:45:00,45,40,External,6,6,True,1,3,1
ZM-46112640,HOST-0104,DEPT-007,2024-04-22,2024-04-22 08:00:00,45,36,Internal,14,12,True,26,3,1
ZM-16818365,HOST-0059,DEPT-012,2024-05-07,2024-05-07 16:15:00,90,100,Internal,9,6,False,20,5,0
ZM-84543280,HOST-0056,DEPT-007,2024-10-21,2024-10-21 14:00:00,15,15,Internal,28,23,True,31,0,2
ZM-63866396,HOST-0125,DEPT-002,2024-06-28,2024-06-28 16:00:00,45,42,Internal,6,4,False,2,5,0
ZM-74879146,HOST-0034,DEPT-001,2023-12-25,2023-12-25 17:15:00,30,28,External,2,2,True,4,0,1
ZM-40446581,HOST-0039,DEPT-010,2023-01-04,2023-01-04 15:30:00,45,33,Internal,19,12,False,24,18,0
ZM-59922823,HOST-0083,DEPT-002,2024-09-10,2024-09-10 09:30:00,60,79,Internal,22,17,False,20,11,0
ZM-50628233,HOST-0029,DEPT-005,2023-11-03,2023-11-03 10:45:00,180,197,Training,18,14,True,13,11,3
ZM-50316208,HOST-0148,DEPT-008,2023-08-30,2023-08-30 15:45:00,60,57,External,9,8,True,19,3,4
ZM-55984047,HOST-0078,DEPT-010,2024-05-22,2024-05-22 14:45:00,90,68,Training,17,13,False,9,13,2
ZM-96917984,HOST-0012,DEPT-003,2024-08-08,2024-08-08 10:30:00,30,26,External,10,7,False,2,7,3
ZM-16786673,HOST-0008,DEPT-012,2023-01-10,2023-01-10 15:15:00,90,109,Internal,18,15,False,8,12,3
ZM-28578556,HOST-0033,DEPT-006,2023-06-07,2023-06-07 11:45:00,15,17,Internal,28,20,True,18,12,0
ZM-94493959,HOST-0016,DEPT-002,2023-06-01,2023-06-01 10:45:00,45,46,External,4,4,False,6,1,3
ZM-54058152,HOST-0108,DEPT-010,2023-01-12,2023-01-12 15:30:00,60,56,Training,18,18,True,6,12,3
ZM-46627666,HOST-0115,DEPT-005,2024-08-12,2024-08-12 14:45:00,90,73,Internal,24,14,True,0,14,2
ZM-57367005,HOST-0064,DEPT-010,2023-06-22,2023-06-22 13:15:00,30,22,Internal,26,18,True,41,11,3
ZM-37218331,HOST-0037,DEPT-010,2023-02-08,2023-02-08 11:45:00,60,63,External,8,6,False,16,6,2
ZM-43476524,HOST-0084,DEPT-006,2023-02-23,2023-02-23 09:15:00,45,49,Internal,6,4,True,7,5,4
ZM-68098551,HOST-0114,DEPT-006,2023-10-02,2023-10-02 11:45:00,120,122,Webinar,350,220,True,305,93,2
ZM-34592003,HOST-0089,DEPT-003,2024-07-25,2024-07-25 13:45:00,30,38,Internal,9,7,True,18,0,2
ZM-74612668,HOST-0060,DEPT-005,2024-11-26,2024-11-26 15:30:00,30,42,Internal,6,5,True,7,2,2
ZM-86511741,HOST-0138,DEPT-006,2023-09-05,2023-09-05 12:00:00,30,20,Internal,13,11,True,8,14,4
ZM-13803370,HOST-0125,DEPT-012,2024-01-01,2024-01-01 18:30:00,45,37,Internal,23,17,False,23,10,4
ZM-50151738,HOST-0088,DEPT-007,2023-03-22,2023-03-22 18:15:00,90,113,Internal,14,12,False,0,10,3
ZM-14777254,HOST-0125,DEPT-009,2023-04-04,2023-04-04 14:00:00,30,33,Internal,14,8,True,8,2,1
ZM-19178028,HOST-0121,DEPT-002,2024-05-24,2024-05-24 13:45:00,45,36,Internal,6,5,False,4,4,1
ZM-97187182,HOST-0034,DEPT-005,2023-01-18,2023-01-18 09:30:00,60,67,Internal,25,21,False,8,15,4
ZM-19819040,HOST-0081,DEPT-001,2024-09-13,2024-09-13 14:30:00,90,91,Internal,24,16,True,3,6,2
ZM-38960412,HOST-0109,DEPT-001,2023-02-13,2023-02-13 12:45:00,60,63,Training,16,14,True,26,0,0
ZM-77221150,HOST-0143,DEPT-002,2023-08-01,2023-08-01 12:45:00,15,13,Internal,24,23,False,52,7,1
ZM-73502724,HOST-0138,DEPT-012,2024-06-24,2024-06-24 07:30:00,45,59,Internal,23,15,False,32,11,1
ZM-31516732,HOST-0098,DEPT-008,2023-01-13,2023-01-13 11:45:00,60,68,Internal,8,7,False,0,6,2
ZM-48974564,HOST-0115,DEPT-003,2023-08-04,2023-08-04 17:15:00,45,44,External,2,2,False,4,1,2
ZM-79850779,HOST-0150,DEPT-011,2024-01-16,2024-01-16 12:30:00,60,48,Training,28,23,True,16,8,2
ZM-45357710,HOST-0145,DEPT-001,2024-01-24,2024-01-24 16:30:00,180,170,Training,41,35,True,43,13,1
ZM-91553392,HOST-0094,DEPT-007,2023-11-07,2023-11-07 09:00:00,30,35,Internal,23,16,True,10,10,2
ZM-56907749,HOST-0136,DEPT-006,2023-08-08,2023-08-08 16:15:00,30,31,Internal,3,2,True,2,1,0
ZM-31594058,HOST-0107,DEPT-002,2024-05-07,2024-05-07 08:00:00,30,30,Internal,7,5,True,8,9,1
ZM-53117431,HOST-0007,DEPT-011,2023-10-30,2023-10-30 08:15:00,90,106,Internal,21,16,False,25,3,0
ZM-51588217,HOST-0097,DEPT-002,2023-07-27,2023-07-27 10:15:00,45,47,Internal,27,20,True,18,4,1
ZM-92555715,HOST-0079,DEPT-010,2023-01-19,2023-01-19 08:45:00,180,165,Training,46,34,False,0,8,1
ZM-30482151,HOST-0132,DEPT-010,2023-07-19,2023-07-19 09:45:00,45,50,Internal,8,6,True,9,5,0
ZM-32271229,HOST-0033,DEPT-004,2023-08-18,2023-08-18 15:45:00,45,51,Internal,30,23,False,50,0,2
ZM-85680278,HOST-0012,DEPT-005,2024-06-12,2024-06-12 15:00:00,30,32,Internal,13,11,True,16,13,2
ZM-34117962,HOST-0056,DEPT-010,2023-10-10,2023-10-10 16:45:00,60,58,Internal,28,20,True,23,15,3
ZM-84041922,HOST-0073,DEPT-005,2023-01-16,2023-01-16 11:30:00,30,33,Internal,25,17,False,15,2,1
ZM-42791587,HOST-0119,DEPT-004,2024-01-11,2024-01-11 10:00:00,15,15,Internal,25,20,False,35,23,0
ZM-26310364,HOST-0064,DEPT-011,2023-03-29,2023-03-29 11:45:00,30,24,External,3,3,False,2,2,0
ZM-92629613,HOST-0033,DEPT-012,2024-01-23,2024-01-23 15:45:00,90,97,Internal,20,17,True,0,5,1
ZM-20535013,HOST-0072,DEPT-002,2023-03-13,2023-03-13 09:00:00,90,124,Internal,30,27,False,27,16,2
ZM-21532504,HOST-0060,DEPT-003,2024-11-15,2024-11-15 17:30:00,15,14,Internal,16,14,False,34,8,3
ZM-70832218,HOST-0026,DEPT-005,2024-05-30,2024-05-30 15:15:00,45,33,External,3,3,False,4,3,1
ZM-46475851,HOST-0081,DEPT-008,2023-06-06,2023-06-06 17:30:00,60,48,Internal,28,28,False,62,22,3
ZM-70362222,HOST-0068,DEPT-005,2024-09-20,2024-09-20 16:00:00,60,61,External,11,10,False,9,9,3
ZM-92526538,HOST-0074,DEPT-002,2024-10-07,2024-10-07 15:00:00,60,63,Internal,10,7,True,13,10,1
ZM-96691736,HOST-0143,DEPT-001,2023-09-05,2023-09-05 08:00:00,15,15,Internal,3,3,False,4,1,1
ZM-32245731,HOST-0083,DEPT-004,2024-02-02,2024-02-02 12:45:00,45,50,Internal,17,13,False,0,0,0
ZM-79635562,HOST-0070,DEPT-009,2023-03-13,2023-03-13 08:15:00,60,69,Internal,15,11,False,11,18,3
ZM-10527303,HOST-0019,DEPT-008,2023-08-16,2023-08-16 17:15:00,60,52,Internal,28,28,True,48,56,3
ZM-19916592,HOST-0114,DEPT-002,2023-02-23,2023-02-23 12:00:00,30,31,External,4,3,False,3,1,6
ZM-54853899,HOST-0109,DEPT-008,2024-11-12,2024-11-12 14:30:00,90,84,Internal,14,13,False,21,6,4
ZM-38335496,HOST-0060,DEPT-006,2023-01-02,2023-01-02 13:15:00,15,15,Internal,15,8,True,0,6,3
ZM-92332317,HOST-0123,DEPT-011,2023-08-30,2023-08-30 16:30:00,60,66,Webinar,440,241,False,0,204,1
ZM-36316891,HOST-0144,DEPT-006,2023-12-04,2023-12-04 11:15:00,120,141,Webinar,493,164,True,152,0,0
ZM-20501313,HOST-0062,DEPT-005,2023-05-08,2023-05-08 07:45:00,45,51,External,2,2,False,1,2,5
